This is Dataplot data file   TAAM.DAT
Wafer Thickness
Source--Winsom Taam, Dept. of Math & Stat
Oakland University, MI  248-370-3438    taam@oakland.edu
(Used in presentation by Taam at SEMATECH
Stat Conference, March 31, 1998)
Number of Obervations = 45 wafers x 116 sites/wafer = 5220
Number of variables per line image = 4
Order of variables on a line image--
   1. Response Variable = wafer thickness
   2. Factor 1          = x-position on wafer
   3. Factor 2          = y-position on wafer
   4. Factor 3          = wafer identification (1 to 45)









    Y           XPOS        YPOS       ID
 6758.80       -0.71       -0.71        7
 6717.00       -0.81       -0.59        7
 6743.30       -0.89       -0.45        7
 6772.70       -0.95       -0.31        7
 6808.60       -0.99       -0.16        7
 6803.00       -1.00        0.00        7
 6799.20       -0.99        0.16        7
 6873.80       -0.95        0.31        7
 6825.00       -0.89        0.45        7
 6739.80       -0.81        0.59        7
 6703.30       -0.71        0.71        7
 6695.40       -0.59        0.81        7
 6709.10       -0.45        0.89        7
 6739.70       -0.31        0.95        7
 6690.50       -0.16        0.99        7

 6989.40        0.00        0.00        8
 6989.50        0.00        0.20        8
 6997.40        0.14        0.14        8
 6980.50        0.20        0.00        8
 6995.30        0.14       -0.14        8
 6991.50        0.00       -0.20        8
 7021.30       -0.14       -0.14        8
 7051.20       -0.20        0.00        8
 7036.40       -0.14        0.14        8
 6916.10        0.00        0.40        8
 6933.50        0.15        0.37        8
 6951.40        0.28        0.28        8
 7009.70        0.37        0.15        8
 7027.30        0.40        0.00        8
 7034.20        0.37       -0.15        8
 7000.20        0.28       -0.28        8
 6965.00        0.15       -0.37        8
 6962.90        0.00       -0.40        8
 6986.40       -0.15       -0.37        8
 7042.50       -0.28       -0.28        8
 7072.50       -0.37       -0.15        8
 7074.50       -0.40        0.00        8
 7063.80       -0.37        0.15        8
 7047.30       -0.28        0.28        8
 6984.40       -0.15        0.37        8
 6808.10        0.00        0.60        8
 6822.90        0.16        0.58        8
 6842.30        0.30        0.52        8
 6905.20        0.42        0.42        8
 6982.80        0.52        0.30        8
 7005.20        0.58        0.16        8
 7007.40        0.60        0.00        8
 7019.40        0.58       -0.16        8
 7030.60        0.52       -0.30        8
 7009.70        0.42       -0.42        8
 6965.00        0.30       -0.52        8
 6893.70        0.16       -0.58        8
 6895.20        0.00       -0.60        8
 6935.60       -0.16       -0.58        8
 6984.40       -0.30       -0.52        8
 6999.90       -0.42       -0.42        8
 7007.90       -0.52       -0.30        8
 7006.80       -0.58       -0.16        8
 7035.40       -0.60        0.00        8
 7029.40       -0.58        0.16        8
 7012.20       -0.52        0.30        8
 6991.40       -0.42        0.42        8
 6932.50       -0.30        0.52        8
 6888.30       -0.16        0.58        8
 6709.40        0.00        0.80        8
 6697.50        0.16        0.78        8
 6706.00        0.31        0.74        8
 6769.10        0.44        0.67        8
 6836.50        0.57        0.57        8
 6855.40        0.67        0.44        8
 6883.70        0.74        0.31        8
 6899.30        0.78        0.16        8
 6905.20        0.80        0.00        8
 6914.80        0.78       -0.16        8
 6942.50        0.74       -0.31        8
 6959.10        0.67       -0.44        8
 6957.20        0.57       -0.57        8
 6952.40        0.44       -0.67        8
 6891.70        0.31       -0.74        8
 6817.00        0.16       -0.78        8
 6797.10        0.00       -0.80        8
 6830.90       -0.16       -0.78        8
 6898.60       -0.31       -0.74        8
 6935.60       -0.44       -0.67        8
 6924.60       -0.57       -0.57        8
 6915.10       -0.67       -0.44        8
 6915.10       -0.74       -0.31        8
 6907.20       -0.78       -0.16        8
 6917.80       -0.80        0.00        8
 6932.00       -0.78        0.16        8
 6920.00       -0.74        0.31        8
 6928.70       -0.67        0.44        8
 6880.70       -0.57        0.57        8
 6846.40       -0.44        0.67        8
 6825.00       -0.31        0.74        8
 6787.70       -0.16        0.78        8
 6648.20        0.00        1.00        8
 6629.60        0.16        0.99        8
 6623.50        0.31        0.95        8
 6615.10        0.45        0.89        8
 6655.10        0.59        0.81        8
 6658.10        0.71        0.71        8
 6650.50        0.81        0.59        8
 6700.00        0.89        0.45        8
 6739.40        0.95        0.31        8
 6731.80        0.99        0.16        8
 6732.80        1.00        0.00        8
 6757.30        0.99       -0.16        8
 6784.70        0.95       -0.31        8
 6805.10        0.89       -0.45        8
 6808.40        0.81       -0.59        8
 6799.50        0.71       -0.71        8
 6813.00        0.59       -0.81        8
 6849.10        0.45       -0.89        8
 6828.50       -0.45       -0.89        8
 6798.10       -0.59       -0.81        8
 6787.20       -0.71       -0.71        8
 6730.80       -0.81       -0.59        8
 6737.40       -0.89       -0.45        8
 6773.70       -0.95       -0.31        8
 6778.70       -0.99       -0.16        8
 6764.20       -1.00        0.00        8
 6769.10       -0.99        0.16        8
 6780.60       -0.95        0.31        8
 6777.70       -0.89        0.45        8
 6741.80       -0.81        0.59        8
 6685.50       -0.71        0.71        8
 6670.90       -0.59        0.81        8
 6678.50       -0.45        0.89        8
 6718.00       -0.31        0.95        8
 6701.30       -0.16        0.99        8

 6977.40        0.00        0.00        9
 6978.50        0.00        0.20        9
 6987.40        0.14        0.14        9
 6972.90        0.20        0.00        9
 6988.40        0.14       -0.14        9
 7001.90        0.00       -0.20        9
 7018.50       -0.14       -0.14        9
 7046.30       -0.20        0.00        9
 7011.90       -0.14        0.14        9
 6924.60        0.00        0.40        9
 6938.60        0.15        0.37        9
 6961.10        0.28        0.28        9
 7008.90        0.37        0.15        9
 7017.10        0.40        0.00        9
 7028.20        0.37       -0.15        9
 7053.20        0.28       -0.28        9
 6959.10        0.15       -0.37        9
 6954.00        0.00       -0.40        9
 6978.40       -0.15       -0.37        9
 7034.70       -0.28       -0.28        9
 7084.60       -0.37       -0.15        9
 7065.60       -0.40        0.00        9
 7038.40       -0.37        0.15        9
 7026.50       -0.28        0.28        9
 6989.50       -0.15        0.37        9
 6837.50        0.00        0.60        9
 6852.30        0.16        0.58        9
 6874.80        0.30        0.52        9
 6928.60        0.42        0.42        9
 6993.30        0.52        0.30        9
 6997.40        0.58        0.16        9
 6999.20        0.60        0.00        9
 7007.40        0.58       -0.16        9
 7085.10        0.52       -0.30        9
 7010.90        0.42       -0.42        9
 6960.40        0.30       -0.52        9
 6881.70        0.16       -0.58        9
 6874.80        0.00       -0.60        9
 6913.10       -0.16       -0.58        9
 6968.00       -0.30       -0.52        9
 6990.80       -0.42       -0.42        9
 7004.90       -0.52       -0.30        9
 7065.30       -0.58       -0.16        9
 7023.50       -0.60        0.00        9
 7002.20       -0.58        0.16        9
 6990.40       -0.52        0.30        9
 6975.90       -0.42        0.42        9
 6938.60       -0.30        0.52        9
 6899.30       -0.16        0.58        9
 6733.90        0.00        0.80        9
 6740.80        0.16        0.78        9
 6757.80        0.31        0.74        9
 6819.90        0.44        0.67        9
 6863.30        0.57        0.57        9
 6871.90        0.67        0.44        9
 6888.30        0.74        0.31        9
 6889.30        0.78        0.16        9
 6894.20        0.80        0.00        9
 6906.80        0.78       -0.16        9
 6977.60        0.74       -0.31        9
 6959.10        0.67       -0.44        9
 6960.10        0.57       -0.57        9
 6935.50        0.44       -0.67        9
 6862.30        0.31       -0.74        9
 6771.10        0.16       -0.78        9
 6756.30        0.00       -0.80        9
 6798.20       -0.16       -0.78        9
 6862.80       -0.31       -0.74        9
 6904.30       -0.44       -0.67        9
 6900.10       -0.57       -0.57        9
 6915.10       -0.67       -0.44        9
 6912.10       -0.74       -0.31        9
 6972.90       -0.78       -0.16        9
 6905.20       -0.80        0.00        9
 6904.30       -0.78        0.16        9
 6901.10       -0.74        0.31        9
 6911.10       -0.67        0.44        9
 6881.70       -0.57        0.57        9
 6854.30       -0.44        0.67        9
 6845.40       -0.31        0.74        9
 6813.00       -0.16        0.78        9
 6602.10        0.00        1.00        9
 6600.80        0.16        0.99        9
 6611.10        0.31        0.95        9
 6656.10        0.45        0.89        9
 6691.50        0.59        0.81        9
 6681.90        0.71        0.71        9
 6673.00        0.81        0.59        9
 6703.50        0.89        0.45        9
 6746.30        0.95        0.31        9
 6728.50        0.99        0.16        9
 6729.50        1.00        0.00        9
 6755.30        0.99       -0.16        9
 6795.10        0.95       -0.31        9
 6809.10        0.89       -0.45        9
 6815.00        0.81       -0.59        9
 6787.20        0.71       -0.71        9
 6787.20        0.59       -0.81        9
 6819.60        0.45       -0.89        9
 6791.50       -0.45       -0.89        9
 6765.70       -0.59       -0.81        9
 6764.20       -0.71       -0.71        9
 6723.90       -0.81       -0.59        9
 6753.20       -0.89       -0.45        9
 6796.10       -0.95       -0.31        9
 6769.10       -0.99       -0.16        9
 6744.30       -1.00        0.00        9
 6746.30       -0.99        0.16        9
 6751.20       -0.95        0.31        9
 6751.60       -0.89        0.45        9
 6734.90       -0.81        0.59        9
 6710.40       -0.71        0.71        9
 6668.60       -0.59        0.81        9
 6704.40       -0.45        0.89        9
 6706.00       -0.31        0.95        9
 6668.60       -0.16        0.99        9

 6955.00        0.00        0.00       10
 6938.60        0.00        0.20       10
 6954.00        0.14        0.14       10
 6958.20        0.20        0.00       10
 7018.00        0.14       -0.14       10
 6988.50        0.00       -0.20       10
 7051.90       -0.14       -0.14       10
 7030.80       -0.20        0.00       10
 6989.40       -0.14        0.14       10
 6901.10        0.00        0.40       10
 6913.10        0.15        0.37       10
 6982.90        0.28        0.28       10
 6967.00        0.37        0.15       10
 7005.20        0.40        0.00       10
 7019.80        0.37       -0.15       10
 7007.30        0.28       -0.28       10
 6942.50        0.15       -0.37       10
 6944.50        0.00       -0.40       10
 6982.80       -0.15       -0.37       10
 7034.20       -0.28       -0.28       10
 7058.40       -0.37       -0.15       10
 7052.20       -0.40        0.00       10
 7019.30       -0.37        0.15       10
 6991.80       -0.28        0.28       10
 6998.40       -0.15        0.37       10
