This is dataplot data file     sarkar66_allresponses_040219.dat  (n = 7700)   4/2/19
Contents: All xx responses for Sumona Sarkar's cell counting experiment
Contact:  Sumona Sarkar, Laura Pierce, John Elliott
Date:     4/2/19
Number of observations = 7700 records = 11 conditions x 70 protocols x 10 "coded" images (actually 50 images)
Number of variables per line image = 19 (= 8 + 3 + 8)
Order of variables on a line image:
    1. Response 1 = TCC (Total  Cell Counts)
    2. Response 2 = VCC (Viable Cell Counts)
    3. Response 3 = DCC (Dead   Cell Counts)
    4. Response 4 = V   (Viability (%))
    5. Response 5 = ETCC (|Error| in Total  Cell Counts)
    6. Response 6 = EVCC (|Error| in Viable Cell Counts)
    7. Response 7 = EDCC (|Error| in Dead   Cell Counts)
    8. Response 8 = EV   (|Error| in Viability (%))
    9. Factor   1 = Cell Condition     (11 levels:  1 to 11)
                                                   1 = Bead Spiked	
                                                   2 = FPTB Spike-in	
                                                   3 = Heat Spike-in	
                                                   4 = LF Spike-in 50	
                                                   5 = LFP	
                                                   6 = Healthy	
                                                   7 = OG	
                                                   8 = Heat Comp (2hr)	
                                                   9 = Heat Comp (4hr)	
                                                  10 = H2O2	
                                                  11 = DMSO THAW
   10. Factor   2 = Images             (50 levels:  1 to 50???)
   11. Factor   3 = DEX Image Protocol (70 levels:  1 to 64 = core 2**(8-2) design,
                                                        65 = "center point" #1),
                                                        66 = "center point" #2)
                                                        67 = Laura)
                                                        68 = Sumona)
                                                        69 = H)
                                                        70 = F)
   12. Factor   4 = Protocol Factor 1 = Min Diameter        (2 levels:   5 and   8)
   13. Factor   5 = Protocol Factor 2 = Max Diameter        (2 levels:  30 and  60)
   14. Factor   6 = Protocol Factor 3 = Cell Brightness (%) (2 levels:  75 and  90)
   15. Factor   7 = Protocol Factor 4 = Cell Sharpness      (2 levels:  60 and 100)
   16. Factor   8 = Protocol Factor 5 = VCS Brightness (%)  (2 levels:  65 and  85)
   17. Factor   9 = Protocol Factor 6 = VCS Area (%)        (2 levels:   5 and  20)
   18. Factor  10 = Protocol Factor 7 = Min Circularity     (2 levels: 0.1 and 0.5)
   19. Factor  11 = Protocol Factor 8 = De-cluster Degree   (2 levels: Low and Med)

Experiment Design (Core): 2**(8-2) (k=8,n=64)    Resolution = 5 = 4+1 (thus the 8 main effects are confounded with 
                                                              some 4-level interactions and higher, but
                                                              not with any of the 28 2-level or 56 3-level interactions)

To read this data file into dataplot:
   skip 60; read     sarkar66_allresponses_040219      y1 to y8   x9 x10 x11   x1 to x8
   let cond = x9; let image = x10; let prot = x11
 

 

Y1	Y2	Y3	   Y4	  Y5	Y6	Y7	Y8		X10	X11	X9		X1	X2	X3	X4	X5	X6	X7	X8
16	7	9	43.75	0	0	0	0		1	3	23		5	60	90	60	85	5	0.5	2
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	23		5	60	90	60	85	5	0.5	2
6	3	3	50	0.25	0.25	0	1.785714286		1	10	23		5	60	90	60	85	5	0.5	2
9	3	6	33.33333333	0	0	0	0		1	21	23		5	60	90	60	85	5	0.5	2
14	5	9	35.71428571	0.5	0.5	0	2.472527473		1	23	23		5	60	90	60	85	5	0.5	2
17	12	5	70.58823529	2.25	2.5	0.25	5.81144958		1	24	23		5	60	90	60	85	5	0.5	2
24	14	10	58.33333333	1.25	1	0.25	1.287878788		1	34	23		5	60	90	60	85	5	0.5	2
10	3	7	30	0.75	1	0.25	8.333333333		1	42	23		5	60	90	60	85	5	0.5	2
15	10	5	66.66666667	2.5	2	0.5	2.564102564		1	45	23		5	60	90	60	85	5	0.5	2
13	8	5	61.53846154	0.5	1.25	0.75	7.196969697		1	47	23		5	60	90	60	85	5	0.5	2
16	7	9	43.75	0	0	0	0		1	3	24		8	60	90	60	85	5	0.1	1
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	24		8	60	90	60	85	5	0.1	1
6	3	3	50	0.25	0.25	0	1.785714286		1	10	24		8	60	90	60	85	5	0.1	1
9	3	6	33.33333333	0	0	0	0		1	21	24		8	60	90	60	85	5	0.1	1
14	5	9	35.71428571	0.5	0.5	0	2.472527473		1	23	24		8	60	90	60	85	5	0.1	1
16	11	5	68.75	1.25	1.5	0.25	3.973214286		1	24	24		8	60	90	60	85	5	0.1	1
22	12	10	54.54545455	0.75	1	0.25	2.5		1	34	24		8	60	90	60	85	5	0.1	1
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	24		8	60	90	60	85	5	0.1	1
13	9	4	69.23076923	0.5	1	0.5	5.128205128		1	45	24		8	60	90	60	85	5	0.1	1
12	7	5	58.33333333	0.5	0.25	0.75	3.991841492		1	47	24		8	60	90	60	85	5	0.1	1
16	7	9	43.75	0	0	0	0		1	3	25		5	30	75	100	85	5	0.1	1
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	25		5	30	75	100	85	5	0.1	1
6	3	3	50	0.25	0.25	0	1.785714286		1	10	25		5	30	75	100	85	5	0.1	1
9	3	6	33.33333333	0	0	0	0		1	21	25		5	30	75	100	85	5	0.1	1
13	4	9	30.76923077	0.5	0.5	0	2.472527473		1	23	25		5	30	75	100	85	5	0.1	1
16	11	5	68.75	1.25	1.5	0.25	3.973214286		1	24	25		5	30	75	100	85	5	0.1	1
21	11	10	52.38095238	1.75	2	0.25	4.664502165		1	34	25		5	30	75	100	85	5	0.1	1
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	25		5	30	75	100	85	5	0.1	1
14	8	6	57.14285714	1.5	0	1.5	6.95970696		1	45	25		5	30	75	100	85	5	0.1	1
12	7	5	58.33333333	0.5	0.25	0.75	3.991841492		1	47	25		5	30	75	100	85	5	0.1	1
15	7	8	46.66666667	1	0	1	2.916666667		1	3	26		8	30	75	100	85	5	0.5	2
12	3	9	25	0.5	0	0.5	0.681818182		1	4	26		8	30	75	100	85	5	0.5	2
6	3	3	50	0.25	0.25	0	1.785714286		1	10	26		8	30	75	100	85	5	0.5	2
10	4	6	40	1	1	0	6.666666667		1	21	26		8	30	75	100	85	5	0.5	2
13	4	9	30.76923077	0.5	0.5	0	2.472527473		1	23	26		8	30	75	100	85	5	0.5	2
15	11	4	73.33333333	0.25	1.5	1.25	8.556547619		1	24	26		8	30	75	100	85	5	0.5	2
20	11	9	55	2.75	2	0.75	2.045454545		1	34	26		8	30	75	100	85	5	0.5	2
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	26		8	30	75	100	85	5	0.5	2
14	8	6	57.14285714	1.5	0	1.5	6.95970696		1	45	26		8	30	75	100	85	5	0.5	2
10	6	4	60	2.5	0.75	1.75	5.658508159		1	47	26		8	30	75	100	85	5	0.5	2
16	7	9	43.75	0	0	0	0		1	3	27		5	60	75	100	85	5	0.5	2
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	27		5	60	75	100	85	5	0.5	2
6	3	3	50	0.25	0.25	0	1.785714286		1	10	27		5	60	75	100	85	5	0.5	2
11	5	6	45.45454545	2	2	0	12.12121212		1	21	27		5	60	75	100	85	5	0.5	2
13	4	9	30.76923077	0.5	0.5	0	2.472527473		1	23	27		5	60	75	100	85	5	0.5	2
16	11	5	68.75	1.25	1.5	0.25	3.973214286		1	24	27		5	60	75	100	85	5	0.5	2
21	11	10	52.38095238	1.75	2	0.25	4.664502165		1	34	27		5	60	75	100	85	5	0.5	2
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	27		5	60	75	100	85	5	0.5	2
14	8	6	57.14285714	1.5	0	1.5	6.95970696		1	45	27		5	60	75	100	85	5	0.5	2
11	7	4	63.63636364	1.5	0.25	1.75	9.294871795		1	47	27		5	60	75	100	85	5	0.5	2
15	7	8	46.66666667	1	0	1	2.916666667		1	3	28		8	60	75	100	85	5	0.1	1
12	3	9	25	0.5	0	0.5	0.681818182		1	4	28		8	60	75	100	85	5	0.1	1
6	3	3	50	0.25	0.25	0	1.785714286		1	10	28		8	60	75	100	85	5	0.1	1
9	3	6	33.33333333	0	0	0	0		1	21	28		8	60	75	100	85	5	0.1	1
13	4	9	30.76923077	0.5	0.5	0	2.472527473		1	23	28		8	60	75	100	85	5	0.1	1
15	11	4	73.33333333	0.25	1.5	1.25	8.556547619		1	24	28		8	60	75	100	85	5	0.1	1
20	11	9	55	2.75	2	0.75	2.045454545		1	34	28		8	60	75	100	85	5	0.1	1
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	28		8	60	75	100	85	5	0.1	1
14	8	6	57.14285714	1.5	0	1.5	6.95970696		1	45	28		8	60	75	100	85	5	0.1	1
11	6	5	54.54545455	1.5	0.75	0.75	0.203962704		1	47	28		8	60	75	100	85	5	0.1	1
16	7	9	43.75	0	0	0	0		1	3	29		5	30	90	100	85	5	0.5	1
14	4	10	28.57142857	1.5	1	0.5	4.253246753		1	4	29		5	30	90	100	85	5	0.5	1
9	6	3	66.66666667	2.75	2.75	0	14.88095238		1	10	29		5	30	90	100	85	5	0.5	1
9	3	6	33.33333333	0	0	0	0		1	21	29		5	30	90	100	85	5	0.5	1
14	5	9	35.71428571	0.5	0.5	0	2.472527473		1	23	29		5	30	90	100	85	5	0.5	1
17	12	5	70.58823529	2.25	2.5	0.25	5.81144958		1	24	29		5	30	90	100	85	5	0.5	1
23	13	10	56.52173913	0.25	0	0.25	0.523715415		1	34	29		5	30	90	100	85	5	0.5	1
11	4	7	36.36363636	1.75	2	0.25	14.6969697		1	42	29		5	30	90	100	85	5	0.5	1
13	9	4	69.23076923	0.5	1	0.5	5.128205128		1	45	29		5	30	90	100	85	5	0.5	1
13	8	5	61.53846154	0.5	1.25	0.75	7.196969697		1	47	29		5	30	90	100	85	5	0.5	1
16	7	9	43.75	0	0	0	0		1	3	30		8	30	90	100	85	5	0.1	2
14	4	10	28.57142857	1.5	1	0.5	4.253246753		1	4	30		8	30	90	100	85	5	0.1	2
9	6	3	66.66666667	2.75	2.75	0	14.88095238		1	10	30		8	30	90	100	85	5	0.1	2
9	3	6	33.33333333	0	0	0	0		1	21	30		8	30	90	100	85	5	0.1	2
14	5	9	35.71428571	0.5	0.5	0	2.472527473		1	23	30		8	30	90	100	85	5	0.1	2
18	13	5	72.22222222	3.25	3.5	0.25	7.445436508		1	24	30		8	30	90	100	85	5	0.1	2
23	13	10	56.52173913	0.25	0	0.25	0.523715415		1	34	30		8	30	90	100	85	5	0.1	2
10	3	7	30	0.75	1	0.25	8.333333333		1	42	30		8	30	90	100	85	5	0.1	2
14	10	4	71.42857143	1.5	2	0.5	7.326007326		1	45	30		8	30	90	100	85	5	0.1	2
14	9	5	64.28571429	1.5	2.25	0.75	9.944222444		1	47	30		8	30	90	100	85	5	0.1	2
16	7	9	43.75	0	0	0	0		1	3	31		5	60	90	100	85	5	0.1	2
14	4	10	28.57142857	1.5	1	0.5	4.253246753		1	4	31		5	60	90	100	85	5	0.1	2
9	6	3	66.66666667	2.75	2.75	0	14.88095238		1	10	31		5	60	90	100	85	5	0.1	2
9	3	6	33.33333333	0	0	0	0		1	21	31		5	60	90	100	85	5	0.1	2
15	5	10	33.33333333	1.5	0.5	1	0.091575092		1	23	31		5	60	90	100	85	5	0.1	2
18	13	5	72.22222222	3.25	3.5	0.25	7.445436508		1	24	31		5	60	90	100	85	5	0.1	2
24	14	10	58.33333333	1.25	1	0.25	1.287878788		1	34	31		5	60	90	100	85	5	0.1	2
11	4	7	36.36363636	1.75	2	0.25	14.6969697		1	42	31		5	60	90	100	85	5	0.1	2
15	10	5	66.66666667	2.5	2	0.5	2.564102564		1	45	31		5	60	90	100	85	5	0.1	2
14	9	5	64.28571429	1.5	2.25	0.75	9.944222444		1	47	31		5	60	90	100	85	5	0.1	2
16	7	9	43.75	0	0	0	0		1	3	32		8	60	90	100	85	5	0.5	1
14	4	10	28.57142857	1.5	1	0.5	4.253246753		1	4	32		8	60	90	100	85	5	0.5	1
9	6	3	66.66666667	2.75	2.75	0	14.88095238		1	10	32		8	60	90	100	85	5	0.5	1
9	3	6	33.33333333	0	0	0	0		1	21	32		8	60	90	100	85	5	0.5	1
14	5	9	35.71428571	0.5	0.5	0	2.472527473		1	23	32		8	60	90	100	85	5	0.5	1
16	11	5	68.75	1.25	1.5	0.25	3.973214286		1	24	32		8	60	90	100	85	5	0.5	1
22	12	10	54.54545455	0.75	1	0.25	2.5		1	34	32		8	60	90	100	85	5	0.5	1
10	3	7	30	0.75	1	0.25	8.333333333		1	42	32		8	60	90	100	85	5	0.5	1
13	9	4	69.23076923	0.5	1	0.5	5.128205128		1	45	32		8	60	90	100	85	5	0.5	1
13	8	5	61.53846154	0.5	1.25	0.75	7.196969697		1	47	32		8	60	90	100	85	5	0.5	1
15	7	8	46.66666667	1	0	1	2.916666667		1	3	33		5	30	75	60	65	20	0.5	1
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	33		5	30	75	60	65	20	0.5	1
6	3	3	50	0.25	0.25	0	1.785714286		1	10	33		5	30	75	60	65	20	0.5	1
9	3	6	33.33333333	0	0	0	0		1	21	33		5	30	75	60	65	20	0.5	1
13	4	9	30.76923077	0.5	0.5	0	2.472527473		1	23	33		5	30	75	60	65	20	0.5	1
15	11	4	73.33333333	0.25	1.5	1.25	8.556547619		1	24	33		5	30	75	60	65	20	0.5	1
19	10	9	52.63157895	3.75	3	0.75	4.413875598		1	34	33		5	30	75	60	65	20	0.5	1
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	33		5	30	75	60	65	20	0.5	1
14	8	6	57.14285714	1.5	0	1.5	6.95970696		1	45	33		5	30	75	60	65	20	0.5	1
10	6	4	60	2.5	0.75	1.75	5.658508159		1	47	33		5	30	75	60	65	20	0.5	1
15	7	8	46.66666667	1	0	1	2.916666667		1	3	34		8	30	75	60	65	20	0.1	2
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	34		8	30	75	60	65	20	0.1	2
6	3	3	50	0.25	0.25	0	1.785714286		1	10	34		8	30	75	60	65	20	0.1	2
9	3	6	33.33333333	0	0	0	0		1	21	34		8	30	75	60	65	20	0.1	2
13	4	9	30.76923077	0.5	0.5	0	2.472527473		1	23	34		8	30	75	60	65	20	0.1	2
15	11	4	73.33333333	0.25	1.5	1.25	8.556547619		1	24	34		8	30	75	60	65	20	0.1	2
19	10	9	52.63157895	3.75	3	0.75	4.413875598		1	34	34		8	30	75	60	65	20	0.1	2
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	34		8	30	75	60	65	20	0.1	2
14	8	6	57.14285714	1.5	0	1.5	6.95970696		1	45	34		8	30	75	60	65	20	0.1	2
10	6	4	60	2.5	0.75	1.75	5.658508159		1	47	34		8	30	75	60	65	20	0.1	2
15	7	8	46.66666667	1	0	1	2.916666667		1	3	35		5	60	75	60	65	20	0.1	2
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	35		5	60	75	60	65	20	0.1	2
6	3	3	50	0.25	0.25	0	1.785714286		1	10	35		5	60	75	60	65	20	0.1	2
10	4	6	40	1	1	0	6.666666667		1	21	35		5	60	75	60	65	20	0.1	2
13	4	9	30.76923077	0.5	0.5	0	2.472527473		1	23	35		5	60	75	60	65	20	0.1	2
15	11	4	73.33333333	0.25	1.5	1.25	8.556547619		1	24	35		5	60	75	60	65	20	0.1	2
19	10	9	52.63157895	3.75	3	0.75	4.413875598		1	34	35		5	60	75	60	65	20	0.1	2
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	35		5	60	75	60	65	20	0.1	2
14	8	6	57.14285714	1.5	0	1.5	6.95970696		1	45	35		5	60	75	60	65	20	0.1	2
11	6	5	54.54545455	1.5	0.75	0.75	0.203962704		1	47	35		5	60	75	60	65	20	0.1	2
15	7	8	46.66666667	1	0	1	2.916666667		1	3	36		8	60	75	60	65	20	0.5	1
12	3	9	25	0.5	0	0.5	0.681818182		1	4	36		8	60	75	60	65	20	0.5	1
6	3	3	50	0.25	0.25	0	1.785714286		1	10	36		8	60	75	60	65	20	0.5	1
9	3	6	33.33333333	0	0	0	0		1	21	36		8	60	75	60	65	20	0.5	1
13	4	9	30.76923077	0.5	0.5	0	2.472527473		1	23	36		8	60	75	60	65	20	0.5	1
15	11	4	73.33333333	0.25	1.5	1.25	8.556547619		1	24	36		8	60	75	60	65	20	0.5	1
19	10	9	52.63157895	3.75	3	0.75	4.413875598		1	34	36		8	60	75	60	65	20	0.5	1
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	36		8	60	75	60	65	20	0.5	1
14	8	6	57.14285714	1.5	0	1.5	6.95970696		1	45	36		8	60	75	60	65	20	0.5	1
10	6	4	60	2.5	0.75	1.75	5.658508159		1	47	36		8	60	75	60	65	20	0.5	1
16	7	9	43.75	0	0	0	0		1	3	37		5	30	90	60	65	20	0.1	1
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	37		5	30	90	60	65	20	0.1	1
6	3	3	50	0.25	0.25	0	1.785714286		1	10	37		5	30	90	60	65	20	0.1	1
9	3	6	33.33333333	0	0	0	0		1	21	37		5	30	90	60	65	20	0.1	1
14	5	9	35.71428571	0.5	0.5	0	2.472527473		1	23	37		5	30	90	60	65	20	0.1	1
16	11	5	68.75	1.25	1.5	0.25	3.973214286		1	24	37		5	30	90	60	65	20	0.1	1
23	13	10	56.52173913	0.25	0	0.25	0.523715415		1	34	37		5	30	90	60	65	20	0.1	1
10	3	7	30	0.75	1	0.25	8.333333333		1	42	37		5	30	90	60	65	20	0.1	1
13	9	4	69.23076923	0.5	1	0.5	5.128205128		1	45	37		5	30	90	60	65	20	0.1	1
12	7	5	58.33333333	0.5	0.25	0.75	3.991841492		1	47	37		5	30	90	60	65	20	0.1	1
16	7	9	43.75	0	0	0	0		1	3	38		8	30	90	60	65	20	0.5	2
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	38		8	30	90	60	65	20	0.5	2
6	3	3	50	0.25	0.25	0	1.785714286		1	10	38		8	30	90	60	65	20	0.5	2
9	3	6	33.33333333	0	0	0	0		1	21	38		8	30	90	60	65	20	0.5	2
14	5	9	35.71428571	0.5	0.5	0	2.472527473		1	23	38		8	30	90	60	65	20	0.5	2
17	12	5	70.58823529	2.25	2.5	0.25	5.81144958		1	24	38		8	30	90	60	65	20	0.5	2
23	14	9	60.86956522	0.25	1	0.75	3.824110672		1	34	38		8	30	90	60	65	20	0.5	2
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	38		8	30	90	60	65	20	0.5	2
14	10	4	71.42857143	1.5	2	0.5	7.326007326		1	45	38		8	30	90	60	65	20	0.5	2
13	8	5	61.53846154	0.5	1.25	0.75	7.196969697		1	47	38		8	30	90	60	65	20	0.5	2
16	7	9	43.75	0	0	0	0		1	3	39		5	60	90	60	65	20	0.5	2
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	39		5	60	90	60	65	20	0.5	2
6	3	3	50	0.25	0.25	0	1.785714286		1	10	39		5	60	90	60	65	20	0.5	2
9	3	6	33.33333333	0	0	0	0		1	21	39		5	60	90	60	65	20	0.5	2
14	5	9	35.71428571	0.5	0.5	0	2.472527473		1	23	39		5	60	90	60	65	20	0.5	2
17	12	5	70.58823529	2.25	2.5	0.25	5.81144958		1	24	39		5	60	90	60	65	20	0.5	2
24	14	10	58.33333333	1.25	1	0.25	1.287878788		1	34	39		5	60	90	60	65	20	0.5	2
10	3	7	30	0.75	1	0.25	8.333333333		1	42	39		5	60	90	60	65	20	0.5	2
15	10	5	66.66666667	2.5	2	0.5	2.564102564		1	45	39		5	60	90	60	65	20	0.5	2
13	8	5	61.53846154	0.5	1.25	0.75	7.196969697		1	47	39		5	60	90	60	65	20	0.5	2
16	7	9	43.75	0	0	0	0		1	3	40		8	60	90	60	65	20	0.1	1
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	40		8	60	90	60	65	20	0.1	1
6	3	3	50	0.25	0.25	0	1.785714286		1	10	40		8	60	90	60	65	20	0.1	1
9	3	6	33.33333333	0	0	0	0		1	21	40		8	60	90	60	65	20	0.1	1
14	5	9	35.71428571	0.5	0.5	0	2.472527473		1	23	40		8	60	90	60	65	20	0.1	1
16	11	5	68.75	1.25	1.5	0.25	3.973214286		1	24	40		8	60	90	60	65	20	0.1	1
22	13	9	59.09090909	0.75	0	0.75	2.045454545		1	34	40		8	60	90	60	65	20	0.1	1
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	40		8	60	90	60	65	20	0.1	1
13	9	4	69.23076923	0.5	1	0.5	5.128205128		1	45	40		8	60	90	60	65	20	0.1	1
12	7	5	58.33333333	0.5	0.25	0.75	3.991841492		1	47	40		8	60	90	60	65	20	0.1	1
16	7	9	43.75	0	0	0	0		1	3	41		5	30	75	100	65	20	0.1	1
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	41		5	30	75	100	65	20	0.1	1
6	3	3	50	0.25	0.25	0	1.785714286		1	10	41		5	30	75	100	65	20	0.1	1
9	3	6	33.33333333	0	0	0	0		1	21	41		5	30	75	100	65	20	0.1	1
13	4	9	30.76923077	0.5	0.5	0	2.472527473		1	23	41		5	30	75	100	65	20	0.1	1
16	11	5	68.75	1.25	1.5	0.25	3.973214286		1	24	41		5	30	75	100	65	20	0.1	1
21	11	10	52.38095238	1.75	2	0.25	4.664502165		1	34	41		5	30	75	100	65	20	0.1	1
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	41		5	30	75	100	65	20	0.1	1
14	8	6	57.14285714	1.5	0	1.5	6.95970696		1	45	41		5	30	75	100	65	20	0.1	1
11	6	5	54.54545455	1.5	0.75	0.75	0.203962704		1	47	41		5	30	75	100	65	20	0.1	1
15	7	8	46.66666667	1	0	1	2.916666667		1	3	42		8	30	75	100	65	20	0.5	2
12	3	9	25	0.5	0	0.5	0.681818182		1	4	42		8	30	75	100	65	20	0.5	2
6	3	3	50	0.25	0.25	0	1.785714286		1	10	42		8	30	75	100	65	20	0.5	2
10	4	6	40	1	1	0	6.666666667		1	21	42		8	30	75	100	65	20	0.5	2
13	4	9	30.76923077	0.5	0.5	0	2.472527473		1	23	42		8	30	75	100	65	20	0.5	2
15	11	4	73.33333333	0.25	1.5	1.25	8.556547619		1	24	42		8	30	75	100	65	20	0.5	2
20	11	9	55	2.75	2	0.75	2.045454545		1	34	42		8	30	75	100	65	20	0.5	2
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	42		8	30	75	100	65	20	0.5	2
14	8	6	57.14285714	1.5	0	1.5	6.95970696		1	45	42		8	30	75	100	65	20	0.5	2
10	6	4	60	2.5	0.75	1.75	5.658508159		1	47	42		8	30	75	100	65	20	0.5	2
16	7	9	43.75	0	0	0	0		1	3	43		5	60	75	100	65	20	0.5	2
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	43		5	60	75	100	65	20	0.5	2
6	3	3	50	0.25	0.25	0	1.785714286		1	10	43		5	60	75	100	65	20	0.5	2
10	4	6	40	1	1	0	6.666666667		1	21	43		5	60	75	100	65	20	0.5	2
13	4	9	30.76923077	0.5	0.5	0	2.472527473		1	23	43		5	60	75	100	65	20	0.5	2
16	11	5	68.75	1.25	1.5	0.25	3.973214286		1	24	43		5	60	75	100	65	20	0.5	2
21	11	10	52.38095238	1.75	2	0.25	4.664502165		1	34	43		5	60	75	100	65	20	0.5	2
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	43		5	60	75	100	65	20	0.5	2
14	8	6	57.14285714	1.5	0	1.5	6.95970696		1	45	43		5	60	75	100	65	20	0.5	2
10	6	4	60	2.5	0.75	1.75	5.658508159		1	47	43		5	60	75	100	65	20	0.5	2
15	7	8	46.66666667	1	0	1	2.916666667		1	3	44		8	60	75	100	65	20	0.1	1
12	3	9	25	0.5	0	0.5	0.681818182		1	4	44		8	60	75	100	65	20	0.1	1
6	3	3	50	0.25	0.25	0	1.785714286		1	10	44		8	60	75	100	65	20	0.1	1
9	3	6	33.33333333	0	0	0	0		1	21	44		8	60	75	100	65	20	0.1	1
13	4	9	30.76923077	0.5	0.5	0	2.472527473		1	23	44		8	60	75	100	65	20	0.1	1
15	11	4	73.33333333	0.25	1.5	1.25	8.556547619		1	24	44		8	60	75	100	65	20	0.1	1
20	11	9	55	2.75	2	0.75	2.045454545		1	34	44		8	60	75	100	65	20	0.1	1
9	2	7	22.22222222	0.25	0	0.25	0.555555556		1	42	44		8	60	75	100	65	20	0.1	1
14	8	6	57.14285714	1.5	0	1.5	6.95970696		1	45	44		8	60	75	100	65	20	0.1	1
11	6	5	54.54545455	1.5	0.75	0.75	0.203962704		1	47	44		8	60	75	100	65	20	0.1	1
16	7	9	43.75	0	0	0	0		1	3	45		5	30	90	100	65	20	0.5	1
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	45		5	30	90	100	65	20	0.5	1
8	5	3	62.5	1.75	1.75	0	10.71428571		1	10	45		5	30	90	100	65	20	0.5	1
9	3	6	33.33333333	0	0	0	0		1	21	45		5	30	90	100	65	20	0.5	1
15	6	9	40	1.5	1.5	0	6.758241758		1	23	45		5	30	90	100	65	20	0.5	1
17	12	5	70.58823529	2.25	2.5	0.25	5.81144958		1	24	45		5	30	90	100	65	20	0.5	1
23	13	10	56.52173913	0.25	0	0.25	0.523715415		1	34	45		5	30	90	100	65	20	0.5	1
11	4	7	36.36363636	1.75	2	0.25	14.6969697		1	42	45		5	30	90	100	65	20	0.5	1
13	9	4	69.23076923	0.5	1	0.5	5.128205128		1	45	45		5	30	90	100	65	20	0.5	1
12	7	5	58.33333333	0.5	0.25	0.75	3.991841492		1	47	45		5	30	90	100	65	20	0.5	1
16	7	9	43.75	0	0	0	0		1	3	46		8	30	90	100	65	20	0.1	2
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	46		8	30	90	100	65	20	0.1	2
8	5	3	62.5	1.75	1.75	0	10.71428571		1	10	46		8	30	90	100	65	20	0.1	2
9	3	6	33.33333333	0	0	0	0		1	21	46		8	30	90	100	65	20	0.1	2
15	6	9	40	1.5	1.5	0	6.758241758		1	23	46		8	30	90	100	65	20	0.1	2
17	12	5	70.58823529	2.25	2.5	0.25	5.81144958		1	24	46		8	30	90	100	65	20	0.1	2
23	13	10	56.52173913	0.25	0	0.25	0.523715415		1	34	46		8	30	90	100	65	20	0.1	2
11	4	7	36.36363636	1.75	2	0.25	14.6969697		1	42	46		8	30	90	100	65	20	0.1	2
13	9	4	69.23076923	0.5	1	0.5	5.128205128		1	45	46		8	30	90	100	65	20	0.1	2
12	7	5	58.33333333	0.5	0.25	0.75	3.991841492		1	47	46		8	30	90	100	65	20	0.1	2
16	7	9	43.75	0	0	0	0		1	3	47		5	60	90	100	65	20	0.1	2
14	4	10	28.57142857	1.5	1	0.5	4.253246753		1	4	47		5	60	90	100	65	20	0.1	2
8	5	3	62.5	1.75	1.75	0	10.71428571		1	10	47		5	60	90	100	65	20	0.1	2
9	3	6	33.33333333	0	0	0	0		1	21	47		5	60	90	100	65	20	0.1	2
15	6	9	40	1.5	1.5	0	6.758241758		1	23	47		5	60	90	100	65	20	0.1	2
18	13	5	72.22222222	3.25	3.5	0.25	7.445436508		1	24	47		5	60	90	100	65	20	0.1	2
24	14	10	58.33333333	1.25	1	0.25	1.287878788		1	34	47		5	60	90	100	65	20	0.1	2
11	4	7	36.36363636	1.75	2	0.25	14.6969697		1	42	47		5	60	90	100	65	20	0.1	2
15	10	5	66.66666667	2.5	2	0.5	2.564102564		1	45	47		5	60	90	100	65	20	0.1	2
14	9	5	64.28571429	1.5	2.25	0.75	9.944222444		1	47	47		5	60	90	100	65	20	0.1	2
16	7	9	43.75	0	0	0	0		1	3	48		8	60	90	100	65	20	0.5	1
13	3	10	23.07692308	0.5	0	0.5	1.241258741		1	4	48		8	60	90	100	65	20	0.5	1
